Date,Open,High,Low,Close,Volume,Symbol
2024-11-18,173.2214668063966,175.23915857623498,172.70205783527248,175.0993194580078,20206600,GOOGL
2024-11-19,173.52113492372038,178.66523335503967,173.3613144261031,177.9160919189453,23434900,GOOGL
2024-11-20,177.13697761802752,177.47658472831748,173.58105554247194,175.77853393554688,18997100,GOOGL
2024-11-21,173.70092179220046,173.93066947333787,163.51260129552495,167.4381103515625,59734400,GOOGL
2024-11-22,165.66014438880168,166.26944668285782,163.7123645160949,164.57138061523438,38604600,GOOGL
2024-11-25,165.8998571680873,168.43695792128977,165.4204109377555,167.45806884765625,33135300,GOOGL
2024-11-26,167.43810706347386,169.62560245554164,167.38816125371517,168.9263916015625,20486700,GOOGL
2024-11-27,168.80653770105775,169.28598395476882,167.8276638210122,169.03627014160156,19266500,GOOGL
2024-11-29,168.30710998168675,169.236038050321,166.96864760176737,168.756591796875,14257200,GOOGL
2024-12-02,168.5767985152317,171.88300683066288,168.37703052095557,171.29368591308594,23789100,GOOGL
2024-12-03,171.29368202779142,172.4823069012363,170.65441531581507,171.1438446044922,22248700,GOOGL
2024-12-04,170.95406461457648,174.70976999200622,170.86417130279446,174.17037963867188,31615100,GOOGL
2024-12-05,175.15925501840792,175.858450636237,172.13272486876673,172.44236755371094,21356200,GOOGL
2024-12-06,171.83306973436635,174.8795813358406,171.6632661685559,174.510009765625,21462400,GOOGL
2024-12-09,173.9600067138672,176.25999450683594,173.64999389648438,175.3699951171875,25389600,GOOGL
2024-12-10,182.85000610351562,186.36000061035156,181.0500030517578,185.1699981689453,54813000,GOOGL
2024-12-11,185.30999755859375,195.61000061035156,184.85000610351562,195.39999389648438,67894100,GOOGL
2024-12-12,195.0,195.17999267578125,191.7100067138672,191.9600067138672,34817500,GOOGL
2024-12-13,191.00999450683594,192.72999572753906,189.63999938964844,189.82000732421875,25143500,GOOGL
2024-12-16,192.8699951171875,199.0,192.6199951171875,196.66000366210938,44934900,GOOGL
2024-12-17,197.25,201.4199981689453,194.97999572753906,195.4199981689453,43504000,GOOGL
2024-12-18,195.22000122070312,197.0,187.74000549316406,188.39999389648438,34166100,GOOGL
2024-12-19,191.6300048828125,193.02999877929688,188.3800048828125,188.50999450683594,32265200,GOOGL
2024-12-20,185.77999877929688,192.88999938964844,185.22000122070312,191.41000366210938,63462900,GOOGL
2024-12-23,192.6199951171875,195.10000610351562,190.14999389648438,194.6300048828125,25675000,GOOGL
2024-12-24,194.83999633789062,196.11000061035156,193.77999877929688,196.11000061035156,10403300,GOOGL
2024-12-26,195.14999389648438,196.75,194.3800048828125,195.60000610351562,12046600,GOOGL
2024-12-27,194.9499969482422,195.32000732421875,190.64999389648438,192.75999450683594,18891400,GOOGL
2024-12-30,189.8000030517578,192.5500030517578,189.1199951171875,191.24000549316406,14264700,GOOGL
2024-12-31,191.0800018310547,191.9600067138672,188.50999450683594,189.3000030517578,17466900,GOOGL
2025-01-02,190.64999389648438,192.0,187.5,189.42999267578125,20370800,GOOGL
2025-01-03,191.3699951171875,193.2100067138672,189.97999572753906,191.7899932861328,18596200,GOOGL
2025-01-06,193.97999572753906,198.22000122070312,193.85000610351562,196.8699951171875,29563600,GOOGL
2025-01-07,197.11000061035156,201.0,194.60000610351562,195.49000549316406,26487200,GOOGL
2025-01-08,192.57000732421875,196.2899932861328,192.3800048828125,193.9499969482422,24864800,GOOGL
2025-01-10,194.3000030517578,196.52000427246094,190.30999755859375,192.0399932861328,26665200,GOOGL
2025-01-13,190.07000732421875,191.17999267578125,187.36000061035156,191.00999450683594,21823700,GOOGL
2025-01-14,191.24000549316406,191.97999572753906,188.30999755859375,189.66000366210938,17174900,GOOGL
2025-01-15,193.08999633789062,196.36000061035156,191.86000061035156,195.5500030517578,21776000,GOOGL
2025-01-16,194.13999938964844,195.47999572753906,192.80999755859375,192.91000366210938,17815400,GOOGL
2025-01-17,196.52999877929688,197.22999572753906,193.75,196.0,27735100,GOOGL
2025-01-21,199.07000732421875,202.2899932861328,197.8699951171875,198.0500030517578,29971300,GOOGL
2025-01-22,199.05999755859375,200.47999572753906,197.52999877929688,198.3699951171875,26200600,GOOGL
2025-01-23,198.13999938964844,200.3000030517578,195.1999969482422,197.97999572753906,26951400,GOOGL
2025-01-24,198.10000610351562,200.89999389648438,198.0,200.2100067138672,23877500,GOOGL
2025-01-27,192.41000366210938,196.8800048828125,190.72999572753906,191.80999755859375,41728900,GOOGL
2025-01-28,192.75,195.47999572753906,190.67999267578125,195.3000030517578,24157900,GOOGL
2025-01-29,195.55999755859375,196.7899932861328,193.42999267578125,195.41000366210938,18218300,GOOGL
2025-01-30,198.0,201.39999389648438,197.6699981689453,200.8699951171875,24354700,GOOGL
2025-01-31,202.0,205.47999572753906,201.8000030517578,204.02000427246094,32042000,GOOGL
2025-02-03,200.69000244140625,203.75,200.10000610351562,201.22999572753906,27838300,GOOGL
2025-02-04,203.38999938964844,207.0500030517578,202.80999755859375,206.3800048828125,43856400,GOOGL
2025-02-05,191.07000732421875,192.75,188.02999877929688,191.3300018310547,70373900,GOOGL
2025-02-06,189.5,192.10000610351562,188.72000122070312,191.60000610351562,29297400,GOOGL
2025-02-07,191.0500030517578,191.17999267578125,183.24000549316406,185.33999633789062,49315000,GOOGL
2025-02-10,187.35000610351562,188.1999969482422,185.86000061035156,186.47000122070312,23105600,GOOGL
2025-02-11,185.02999877929688,186.94000244140625,184.27999877929688,185.32000732421875,21239500,GOOGL
2025-02-12,183.22000122070312,185.11000061035156,181.8300018310547,183.61000061035156,22072600,GOOGL
2025-02-13,184.32000732421875,186.27999877929688,183.13999938964844,186.13999938964844,21402500,GOOGL
2025-02-14,185.05999755859375,186.39999389648438,184.32000732421875,185.22999572753906,20448400,GOOGL
2025-02-18,185.60000610351562,185.9600067138672,181.74000549316406,183.77000427246094,29916700,GOOGL
2025-02-19,184.07000732421875,185.4600067138672,183.58999633789062,185.27000427246094,19549400,GOOGL
2025-02-20,184.8000030517578,185.30999755859375,182.72000122070312,184.55999755859375,20441500,GOOGL
2025-02-21,185.14999389648438,185.33999633789062,179.0800018310547,179.66000366210938,35199200,GOOGL
2025-02-24,181.99000549316406,183.1199951171875,178.88999938964844,179.25,29854200,GOOGL
2025-02-25,178.0399932861328,178.74000549316406,174.69000244140625,175.4199981689453,41913400,GOOGL
2025-02-26,175.07000732421875,176.0800018310547,171.5800018310547,172.72999572753906,35431300,GOOGL
2025-02-27,173.99000549316406,174.55999755859375,167.94000244140625,168.5,39991000,GOOGL
2025-02-28,168.67999267578125,170.61000061035156,166.77000427246094,170.27999877929688,48130600,GOOGL
2025-03-03,171.92999267578125,173.3699951171875,165.92999267578125,167.00999450683594,40770500,GOOGL
2025-03-04,166.30999755859375,173.2946014404297,165.8000030517578,170.9199981689453,43398277,GOOGL
